train_indices;barrio;cod_barrio;distrito;cod_distrito;longitud;latitud;precio.house.m2;sup.const;sup.util;ref.hip.zona;dorm;banos;tipo.casa;inter.exter;ascensor;estado;antig;comercial;casco.historico;Ruidos_ext;Mal_olor;Poca_limp;Malas_comunic;Pocas_zonas;Delincuencia;M.30;CO;NO2;Nox;O3;SO2;PM10;Pobl.0_14_div_Poblac.Total;PoblJubilada_div_Poblac.Total;Inmigrantes.porc
871;Buenavista;116;carabanchel;11;-3,750462;40,370619;2811;58;50;3103;2;1;piso;interior;no;buen_estado;40;0;0;0,34;0,2;0,44;0,59;0,44;0,35;0;-0,240592283;-0,00346781;-0,003660464;0,055845137;-0,366187967;-0,157118398;13,43137217;18,6782269;17,83689337
872;Casco Histórico de Vallecas;181;vallecas;18;-3,625767;40,3798;2191;89;79;3015;3;1;piso;exterior;no;buen_estado;40;0;0;0,41;0,58;0,45;0,07;0,53;0,52;0;-0,606897901;-0,00346781;-0,003660464;0,093507618;-0,515791614;-0,247496305;16,32367335;11,57710845;9,574903049
873;Gaztambide;71;chamberi;7;-3,711083;40,439304;3683;543;441;4510;7;5;piso;exterior;si;a_reformar;40;1;1;0,52;0,31;0,42;0,02;0,31;0,57;1;0,557460666;0,447516924;0,251420807;0,364268294;0,590558359;0,286327466;10,20823902;22,752651;9,660205495
874;Pradolongo;127;usera;12;-3,70795;40,379783;1833;90;71;2429;3;1;piso;exterior;no;buen_estado;30;0;0;0,44;0,31;0,52;0,2;0,26;0,69;0;0,272269582;-0,002477088;0,011905687;0,195669968;-0,545903993;0,175976059;14,76177323;17,68055585;20,54338511
875;Pradolongo;127;usera;12;-3,708701;40,384932;2708;72;56;2703;3;1;piso;exterior;no;buen_estado;30;0;0;0,44;0,31;0,52;0,2;0,26;0,69;0;0,504470769;0,003216776;0,101367237;0,254277567;-0,535868844;0,193845212;14,76177323;17,68055585;20,54338511
876;Casco Histórico de Vallecas;181;vallecas;18;-3,615875;40,366427;2952;46;40;2947;2;1;estudio;exterior;si;nuevo-semin,;0;0;0;0,41;0,58;0,45;0,07;0,53;0,52;0;-0,423921538;-0,00346781;-0,003660464;0,109796755;-0,498168524;-0,186132015;16,32367335;11,57710845;9,574903049
877;Cuatro Caminos;62;tetuan;6;-3,693788;40,45645;5125;80;75;4179;2;1;piso;exterior;si;buen_estado;25;0;0;0,45;0,29;0,41;0,03;0,45;0,43;0;0,067398989;-0,00346781;-0,003660464;0,347168437;0,770653407;0,206732888;11,18104406;19,55661377;17,55990757
881;Puerta Bonita;115;carabanchel;11;-3,729343;40,387285;2769;65;59;2457;3;1;piso;exterior;no;buen_estado;40;0;0;0,36;0,23;0,47;0,24;0,49;0,41;0;0,281893645;-0,052769248;-0,046757881;0,104308252;-0,01865961;-0,034549856;13,43137217;18,6782269;17,83689337
882;Niño Jesús;36;retiro;3;-3,66997;40,410751;4905;158;129;4062;3;3;piso;exterior;si;buen_estado;40;1;1;0,35;0,2;0,25;0,04;0,1;0,26;0;0,478567661;-0,00346781;-0,003660464;-0,078286654;0,028925753;-0,139406443;11,43431019;21,30855294;6,063612677
884;Fuente del Berro;43;salamanca;4;-3,66608;40,425438;5323;31;22;3673;1;1;atico;exterior;si;buen_estado;30;1;1;0,38;0,24;0,42;0,02;0,17;0,26;0;0,286603065;-0,319147513;-0,315304297;-0,307291885;0,238023728;-0,299938251;10,85083231;22,44510378;8,574556809
885;Imperial;21;arganzuela;2;-3,718271;40,406977;4000;35;29;4082;1;1;piso;interior;si;buen_estado;22,29555827;1;1;0,39;0,31;0,49;0,22;0,28;0,33;0;0,206791097;0,627958771;0,35041076;1,12633171;-0,441171358;0,116706865;12,40597363;16,46376624;12,06777025
887;Guindalera;44;salamanca;4;-3,6610513;40,433415;3373;252;230;3848;7;2;chalet;exterior;no;a_reformar;30;1;1;0,38;0,23;0,35;0,03;0,37;0,2;0;-0,073197023;-0,119175874;-0,117889235;-0,212129475;0,109765368;-0,388478724;10,85083231;22,44510378;8,574556809
888;Casco Histórico de Vallecas;181;vallecas;18;-3,621626;40,37282;2143;70;65;2755;3;1;piso;exterior;no;buen_estado;40;0;0;0,41;0,58;0,45;0,07;0,53;0,52;0;-0,503364186;-0,00346781;-0,003660464;0,127409503;-0,509436397;-0,216714749;16,32367335;11,57710845;9,574903049
889;San Diego;132;puente_vallecas;13;-3,664348;40,397483;4300;30;25;4423;1;1;estudio;exterior;si;segunda_mano;24,06884096;0;0;0,46;0,35;0,65;0,17;0,59;0,57;0;-0,104219394;-0,00346781;-0,003660464;0,053550695;-0,452773945;-0,241104834;14,08516192;17,53242516;15,65135819
890;Embajadores;12;centro;1;-3,7062578;40,412925;3663;172;154;3558;5;2;piso;exterior;si;buen_estado;30,47228095;1;1;0,43;0,33;0,64;0,04;0,74;0,76;1;0,447893097;-0,059447719;-0,04942673;0,565253206;-0,027498147;0,353874654;12,64032448;20,78241528;13,43059008
891;Berruguete;66;tetuan;6;-3,703315;40,46125;2954;65;53;3675;1;1;piso;exterior;si;buen_estado;5;0;0;0,4;0,25;0,46;0,07;0,44;0,48;0;0,009102254;-0,00346781;-0,003660464;0,120931073;0,341408628;0,233370948;11,18104406;19,55661377;17,55990757
892;Fuente del Berro;43;salamanca;4;-3,663257;40,426831;3929;70;62;4035;1;1;piso;exterior;si;buen_estado;0;1;1;0,38;0,24;0,42;0,02;0,17;0,26;0;0,181837704;-0,282542358;-0,279167128;-0,31846123;0,141697748;-0,348985943;10,85083231;22,44510378;8,574556809
893;Canillejas;207;san_blas;20;-3,612154;40,444698;3717;80;70;3121;2;2;piso;exterior;no;reformado;7,5;0;0;0,4;0,22;0,43;0,14;0,44;0,41;0;-0,54910249;0,007915033;-0,014421736;-0,612935591;-1,080791391;-0,225367027;15,78030972;16,98640757;9,820356237
894;Numancia;136;puente_vallecas;13;-3,648083;40,40183;2195;82;80;3141;4;2;piso;exterior;no;buen_estado;40;0;0;0,36;0,24;0,5;0,18;0,4;0,45;0;-0,188717538;-0,145965908;-0,12418741;-0,399394776;-0,159722645;-0,445224745;14,08516192;17,53242516;15,65135819
895;Prosperidad;52;chamartin;5;-3,673103;40,442897;3149;47;42;3796;1;1;piso;interior;si;buen_estado;19,86924266;1;1;0,42;0,25;0,44;0,03;0,48;0,24;0;0,015339382;-0,008355211;-0,010409881;0,380681374;0,805240837;-0,20289944;12,64032448;20,78241528;13,43059008
897;Valdefuentes;166;hortaleza;16;-3,653773;40,49509;5816;125;111;4032;3;1;atico;exterior;si;nuevo-semin,;4;1;0;0,33;0,42;0,44;0,66;0,36;0,31;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,59376521;-0,285495593;15,54690582;15,62521753;7,532426851
898;Costillares;159;ciudad_lineal;15;-3,665335;40,474293;3786;140;114;3776;3;2;piso;exterior;si;reformado;25;0;0;0,38;0,17;0,3;0,62;0,2;0,3;0;-0,281695114;-0,00346781;-0,003660464;0,038769619;-0,189041554;-0,353525889;12,64032448;20,78241528;13,43059008
899;Embajadores;12;centro;1;-3,700161;40,41214;4658;73;64;3376;2;1;piso;exterior;si;buen_estado;30,32571701;1;1;0,43;0,33;0,64;0,04;0,74;0,76;1;0,69346412;-0,130357275;-0,083346621;0,127720564;0,082696953;0,46537404;8,897225664;16,24441444;18,57260186
901;Lista;45;salamanca;4;-3,678017;40,433196;7000;200;190;4872;3;3;piso;exterior;si;buen_estado;30;1;1;0,37;0,23;0,33;0,01;0,43;0,19;0;0,520906552;-0,326776475;-0,417897155;-0,115028265;1,396304469;0,000825679;10,85083231;22,44510378;8,574556809
902;Ventas;151;ciudad_lineal;15;-3,655293;40,422677;3224;55;49;2858;2;1;piso;exterior;no;buen_estado;30;0;0;0,41;0,26;0,47;0,38;0,31;0,41;0;0,086616054;-0,00346781;-0,003660464;-0,239149214;0,000645085;-0,431841583;12,64032448;20,78241528;13,43059008
903;Embajadores;12;centro;1;-3,705443;40,408943;3692;65;58;3294;2;1;piso;exterior;no;buen_estado;31,66053407;1;1;0,43;0,33;0,64;0,04;0,74;0,76;0;0,609249457;0,358938933;0,19955841;0,855694989;-0,293380012;0,362512666;8,897225664;16,24441444;18,57260186
904;Aravaca;97;moncloa;9;-3,784743;40,447275;3214;280;140;3476;3;2;piso;exterior;si;buen_estado;7,5;1;0;0,26;0,12;0,29;0,22;0,21;0,23;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,874172195;-0,196298898;14,23890704;18,79822108;8,043024157
905;Valdeacederas;65;tetuan;6;-3,698981;40,47;3231;65;50;3129;2;1;piso;interior;no;buen_estado;30;0;0;0,42;0,27;0,49;0,19;0,49;0,41;0;-0,019659038;-0,018626949;0,056079188;0,007793221;0,013509413;0,131124965;11,18104406;19,55661377;17,55990757
906;Legazpi;24;arganzuela;2;-3,695312;40,390979;2924;171;150;3052;4;2;piso;exterior;si;a_reformar;25;1;1;0,48;0,39;0,5;0,43;0,24;0,56;0;0,9163852;-0,00346781;-0,003660464;0,057135971;-0,6850242;0,46570978;12,40597363;16,46376624;12,06777025
907;Gaztambide;71;chamberi;7;-3,714366;40,436201;4620;71;65;4438;3;1;piso;exterior;si;buen_estado;34,84131536;1;1;0,52;0,31;0,42;0,02;0,31;0,57;1;0,43318912;0,272682277;0,172220554;0,230135361;0,298853272;0,215759357;10,20823902;22,752651;9,660205495
908;San Diego;132;puente_vallecas;13;-3,668618;40,396797;3837;43;40;3021;1;1;piso;exterior;no;nuevo-semin,;0;0;0;0,46;0,35;0,65;0,17;0,59;0,57;0;0,090474101;-0,00346781;-0,003660464;0,069790949;-0,483954554;-0,135247338;14,08516192;17,53242516;15,65135819
910;Hispanoamérica;54;chamartin;5;-3,675742;40,458409;4001;134;110;5403;3;2;piso;exterior;si;buen_estado;25;1;1;0,37;0,19;0,32;0,04;0,22;0,22;0;-0,438745417;-0,139093914;-0,19095778;0,830884929;0,464041544;-0,212765539;12,64032448;20,78241528;13,43059008
912;Cortes;13;centro;1;-3,700293;40,415608;6643;56;42;4169;1;1;piso;exterior;si;buen_estado;30;1;1;0,53;0,39;0,53;0,03;0,47;0,65;1;0,547251759;-0,597856494;-0,374485103;-0,238403973;0,412404476;0,456808268;8,897225664;16,24441444;18,57260186
913;Lucero;103;latina;10;-3,748055;40,401127;4425;40;35;3291;1;1;piso;exterior;si;buen_estado;21,51497779;0;0;0,38;0,21;0,39;0,09;0,13;0,47;0;0,005462881;0,016130043;0,036073525;-0,293290326;-0,424122676;-0,222806939;11,66186069;21,8191402;13,94780088
914;Butarque;173;villaverde;17;-3,677287;40,346871;2353;85;70;2354;2;1;piso;exterior;si;buen_estado;7,5;0;0;0,59;0,66;0,7;0,48;0,71;0,71;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,672690637;-0,024774678;15,43409004;16,55947157;18,12365171
915;San Diego;132;puente_vallecas;13;-3,669562;40,387939;4167;48;40;2880;1;1;piso;exterior;si;segunda_mano;4;0;0;0,46;0,35;0,65;0,17;0,59;0,57;0;-0,29698473;-0,00346781;-0,003660464;0,077458646;-0,693700771;-0,095568745;14,08516192;17,53242516;15,65135819
916;Rejas;206;san_blas;20;-3,598284;40,449173;4267;75;71;2830;2;2;piso;exterior;si;buen_estado;7,5;0;0;0,38;0,21;0,32;0,51;0,3;0,28;0;-0,519037618;0,068813828;-0,071995093;-0,932050459;-1,09327771;-0,242148386;15,78030972;16,98640757;9,820356237
917;Bellas Vistas;61;tetuan;6;-3,707972;40,455883;3172;145;94;3328;3;2;duplex;exterior;si;buen_estado;20;0;0;0,4;0,23;0,46;0,03;0,5;0,46;0;0,088552211;0,002391748;-0,001255511;0,535720756;0,472537578;0,263807768;11,18104406;19,55661377;17,55990757
919;Nueva España;55;chamartin;5;-3,672974;40,461838;5909;110;95;4801;2;1;piso;exterior;si;buen_estado;25;1;1;0,34;0,17;0,31;0,04;0,24;0,23;0;-0,455763574;-0,005617803;-0,006629567;0,4699659;0,28476198;-0,268970181;12,64032448;20,78241528;13,43059008
920;Universidad;15;centro;1;-3,704817;40,422595;4578;83;70;3682;1;1;piso;exterior;no;buen_estado;40;1;1;0,48;0,33;0,56;0,03;0,65;0,67;1;0,510190218;-0,997396004;-0,461660484;-0,45604062;0,738049328;0,374952701;8,897225664;16,24441444;18,57260186
922;Valdefuentes;166;hortaleza;16;-3,65918;40,492643;5769;117;87;4032;3;2;piso;exterior;si;buen_estado;4;1;0;0,33;0,42;0,44;0,66;0,36;0,31;0;-0,266365865;-0,00346781;-0,003660464;0,055845137;-0,533345233;-0,313082618;15,54690582;15,62521753;7,532426851
923;Universidad;15;centro;1;-3,703619;40,427288;5431;116;101;3732;3;2;piso;exterior;no;buen_estado;32,06409883;1;1;0,48;0,33;0,56;0,03;0,65;0,67;1;0,728862994;-0,204171049;-0,017150384;-0,700281044;0,985260584;0,394312895;8,897225664;16,24441444;18,57260186
924;Embajadores;12;centro;1;-3,699164;40,413179;4808;156;130;3757;2;2;piso;exterior;no;buen_estado;30;1;1;0,43;0,33;0,64;0,04;0,74;0,76;1;0,680095802;-0,20750833;-0,131984492;-0,061828263;0,205000372;0,485695429;8,897225664;16,24441444;18,57260186
926;Canillejas;207;san_blas;20;-3,607807;40,447151;2862;230;110;3059;2;2;atico;exterior;si;buen_estado;3;0;0;0,4;0,22;0,43;0,14;0,44;0,41;0;-0,532217959;0,07940071;-0,082003868;-1,00216994;-1,164134725;-0,225778352;15,78030972;16,98640757;9,820356237
927;San Fermín;123;usera;12;-3,691517;40,377647;2774;62;60;3051;3;1;piso;exterior;no;reformado;34,85301251;0;0;0,45;0,47;0,62;0,59;0,48;0,75;0;0,102969736;-0,00346781;-0,003660464;0,056187465;-0,68303984;0,329037472;14,76177323;17,68055585;20,54338511
929;Ventas;151;ciudad_lineal;15;-3,655322;40,432781;4571;105;93;3079;3;2;piso;exterior;si;segunda_mano;30;0;0;0,41;0,26;0,47;0,38;0,31;0,41;0;-0,246422561;-0,00346781;-0,003660464;-0,194296059;-0,094786588;-0,436538072;12,64032448;20,78241528;13,43059008
930;Comillas;111;carabanchel;11;-3,711502;40,391793;3151;66;54;2424;3;1;piso;exterior;no;buen_estado;40;0;0;0,47;0,39;0,5;0,22;0,24;0,54;0;0,644044376;0,00073639;0,062395595;0,389190311;-0,475857478;0,174417259;13,43137217;18,6782269;17,83689337
931;Cármenes;101;latina;10;-3,723099;40,408921;3649;74;68;3112;2;1;piso;exterior;no;buen_estado;25;0;0;0,37;0,22;0,53;0,24;0,2;0,53;0;0,059853577;0,113338847;0,061838641;0,650867659;-0,374899777;0,045298859;11,66186069;21,8191402;13,94780088
932;Universidad;15;centro;1;-3,71288;40,431804;4340;47;40;5099;2;1;piso;interior;no;buen_estado;40;1;1;0,48;0,33;0,56;0,03;0,65;0,67;1;0,509848468;0,004674355;0,107947408;0,030612738;0,417559653;0,264544999;8,897225664;16,24441444;18,57260186
934;San Diego;132;puente_vallecas;13;-3,663747;40,393545;2885;104;97;2820;4;2;duplex;exterior;no;buen_estado;25,01348313;0;0;0,46;0,35;0,65;0,17;0,59;0,57;0;-0,350353167;-0,003939669;-0,004369538;0,095894384;-0,586680971;-0,244366856;14,08516192;17,53242516;15,65135819
935;Santa Eugenia;182;vallecas;18;-3,615364;40,383123;3120;125;110;2613;3;2;piso;exterior;si;buen_estado;15;0;0;0,34;0,72;0,32;0,3;0,15;0,51;0;-0,589739362;-0,003160398;-0,003624083;0,349352414;-0,408810695;-0,199231854;16,32367335;11,57710845;9,574903049
937;Justicia;14;centro;1;-3,694185;40,422098;4938;92;62;3152;3;1;piso;exterior;si;buen_estado;30;1;1;0,54;0,36;0,54;0,03;0,64;0,66;1;0,721714116;0,79452232;0,811261247;-1,131214317;1,297426361;0,525647082;8,897225664;16,24441444;18,57260186
938;Peñagrande;83;fuencarral;8;-3,725524;40,475583;3200;350;310;3748;4;4;chalet;exterior;no;segunda_mano;28,2605196;0;0;0,3;0,14;0,34;0,12;0,31;0,28;0;-0,183933923;-0,00346781;-0,003660464;0,44090717;-0,69721755;-0,075622302;14,20421856;16,94858245;7,080644733
939;Palacio;11;centro;1;-3,717885;40,420308;3024;125;115;3936;5;2;piso;exterior;no;buen_estado;30;1;0;0,43;0,29;0,43;0,06;0,36;0,45;1;0,109735624;0,007596199;0,147998275;0,293966643;-0,074738992;0,150420477;8,897225664;16,24441444;18,57260186
940;Cármenes;101;latina;10;-3,743248;40,40348;3636;55;53;2762;2;1;piso;exterior;no;buen_estado;32,00988533;0;0;0,37;0,22;0,53;0,24;0,2;0,53;0;0,051189562;0,143346633;0,294000889;-0,433623561;-0,404447167;-0,152149029;11,66186069;21,8191402;13,94780088
943;Valverde;86;fuencarral;8;-3,693037;40,491367;1800;100;90;3105;4;1;piso;exterior;no;buen_estado;40;0;0;0,34;0,19;0,48;0,19;0,39;0,4;0;-0,161733857;-0,00346781;-0,003660464;0,085645401;-0,53171841;-0,088022827;14,20421856;16,94858245;7,080644733
944;Bellas Vistas;61;tetuan;6;-3,709087;40,453038;3651;63;59;3366;2;1;piso;interior;si;buen_estado;30;0;0;0,4;0,23;0,46;0,03;0,5;0,46;1;0,171137812;0,143863079;0,056808912;0,722867425;0,568968648;0,269320237;11,18104406;19,55661377;17,55990757
945;Universidad;15;centro;1;-3,703444;40,422154;6250;160;145;3889;6;2;piso;exterior;no;buen_estado;30;1;1;0,48;0,33;0,56;0,03;0,65;0,67;1;0,489611934;-1,112739613;-0,586142378;-0,551737721;0,800347937;0,386720132;8,897225664;16,24441444;18,57260186
946;Comillas;111;carabanchel;11;-3,710311;40,392728;2778;54;51;2597;2;1;piso;exterior;no;a_reformar;40;0;0;0,47;0,39;0,5;0,22;0,24;0,54;0;0,680378374;-0,001727395;0,023684799;0,411551773;-0,502457489;0,204612307;13,43137217;18,6782269;17,83689337
947;Amposta;203;san_blas;20;-3,62154;40,426107;3016;62;58;2685;3;1;piso;exterior;no;buen_estado;40;0;0;0,35;0,19;0,65;0,06;0,29;0,63;0;-0,356398016;-0,00346781;-0,003660464;0,055894626;-0,616271331;-0,260898018;15,78030972;16,98640757;9,820356237
948;Aeropuerto;212;barajas;21;-3,5552769;40,477912;4071;98;89;2988;2;2;piso;exterior;si;buen_estado;4;0;0;0,57;0,38;0,37;0,54;0,47;0,16;0;-0,893560304;-0,00346781;-0,003660464;-0,165179919;-1,123691527;-0,23320359;12,64032448;20,78241528;13,43059008
949;Casco Histórico de Vicálvaro;191;vicalvaro;19;-3,60019;40,403774;3226;82;69;2994;2;2;piso;interior;si;buen_estado;40;0;0;0,35;0,45;0,46;0,18;0,4;0,44;0;-0,337141051;-0,00346781;-0,003660464;0,055845137;-0,466482884;-0,189007418;18,37401856;12,62526767;9,042112777
950;Los Rosales;174;villaverde;17;-3,685012;40,35042;3429;35;32;2514;1;1;piso;exterior;no;buen_estado;40;0;0;0,44;0,44;0,53;0,49;0,4;0,63;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,663910743;0,065817257;15,43409004;16,55947157;18,12365171
951;Recoletos;41;salamanca;4;-3,6830045;40,430243;5000;65;55;5241;1;1;piso;interior;si;buen_estado;30;1;1;0,41;0,28;0,33;0,01;0,24;0,29;0;0,724544215;-0,293286958;-0,437603686;-0,369930515;1,689530419;0,212607386;10,85083231;22,44510378;8,574556809
952;Puerta Bonita;115;carabanchel;11;-3,731768;40,382987;2765;50;45;2611;1;1;piso;exterior;no;buen_estado;7,5;0;0;0,36;0,23;0,47;0,24;0,49;0,41;0;0,139923242;-0,00346781;-0,003660464;0,104744473;-0,117170793;-0,05593555;13,43137217;18,6782269;17,83689337
953;Puerta del Angel;102;latina;10;-3,730395;40,411486;3444;45;37;3117;1;1;piso;exterior;no;buen_estado;40;0;0;0,41;0,27;0,54;0,1;0,33;0,57;0;-0,191741483;0,007171021;0,01790941;0,080231724;-0,457206672;-0,042576741;11,66186069;21,8191402;13,94780088
954;Moscardó;125;usera;12;-3,701019;40,391012;3235;102;90;3108;2;2;piso;exterior;si;buen_estado;4;0;0;0,45;0,34;0,51;0,11;0,34;0,61;0;0,844407271;-0,00346781;-0,003660464;0,154132179;-0,643445255;0,378420019;14,76177323;17,68055585;20,54338511
956;Casco Histórico de Vallecas;181;vallecas;18;-3,623922;40,380486;2619;105;85;3015;3;2;piso;exterior;si;buen_estado;2,5;0;0;0,41;0,58;0,45;0,07;0,53;0,52;0;-0,600855086;-0,00346781;-0,003660464;0,125155274;-0,49407457;-0,238378326;16,32367335;11,57710845;9,574903049
958;Justicia;14;centro;1;-3,697028;40,426124;5060;84;80;5652;2;1;piso;interior;si;buen_estado;25;1;1;0,54;0,36;0,54;0,03;0,64;0,66;1;0,777607664;0,34878329;0,380802797;-1,115674123;1,356283107;0,48265235;8,897225664;16,24441444;18,57260186
959;Aguilas;107;latina;10;-3,77339;40,377805;2700;70;60;2915;3;1;piso;exterior;no;reformado;39,06351098;0;0;0,28;0,11;0,35;0,13;0,12;0,28;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,512223789;-0,216345444;11,66186069;21,8191402;13,94780088
960;Guindalera;44;salamanca;4;-3,668468;40,43612;4308;65;42;4156;1;1;piso;exterior;si;buen_estado;5;1;1;0,38;0,23;0,35;0,03;0,37;0,2;0;0,088741726;-0,13616997;-0,134666066;0,002509008;0,547986028;-0,287406485;10,85083231;22,44510378;8,574556809
961;Lista;45;salamanca;4;-3,674759;40,436304;3946;130;85;4053;2;2;piso;interior;si;buen_estado;20,38599204;1;1;0,37;0,23;0,33;0,01;0,43;0,19;0;0,33145072;-0,11684463;-0,139142402;-0,027518397;1,04300492;-0,122563254;10,85083231;22,44510378;8,574556809
962;Horcajo;142;moratalaz;14;-3,628732;40,409351;4417;120;95;3270;3;2;piso;exterior;si;buen_estado;10;0;0;0,36;0,26;0,32;0,42;0,26;0,3;0;0,010379273;-0,00346781;-0,003660464;-0,146119663;-0,241841675;-0,305599193;13,08628404;22,22093651;7,956298696
964;Abrantes;117;carabanchel;11;-3,7334728;40,379564;4127;63;63;2423;1;1;atico;exterior;si;excelente;0;0;0;0,38;0,22;0,53;0,09;0,2;0,51;0;0,048630686;-0,00346781;-0,003660464;0,092063185;-0,188672045;-0,071640348;13,43137217;18,6782269;17,83689337
965;Villaverde Alto, Casco Histórico de Villaverde;171;villaverde;17;-3,70613;40,34886;1934;61;57;2662;3;1;piso;exterior;no;a_reformar;30;0;0;0,44;0,39;0,52;0,23;0,49;0,73;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,59538093;-0,01793251;15,43409004;16,55947157;18,12365171
966;Lista;45;salamanca;4;-3,676236;40,436561;4120;50;48;5060;2;1;piso;interior;si;a_reformar;30,8815759;1;1;0,37;0,23;0,33;0,01;0,43;0,19;0;0,393926268;-0,101754716;-0,129246702;-0,081598902;1,155135634;-0,079082621;10,85083231;22,44510378;8,574556809
967;Argüelles;92;moncloa;9;-3,717588;40,43325;4836;61;61;4857;2;3;piso;interior;si;buen_estado;29,36320637;1;1;0,37;0,24;0,28;0,05;0,05;0,33;1;0,259099716;0,069491049;0,056817358;0,123036579;0,087526621;0,140764479;14,23890704;18,79822108;8,043024157
969;Los Angeles;175;villaverde;17;-3,694929;40,353025;3231;65;59;2280;2;1;piso;exterior;si;buen_estado;40;0;0;0,36;0,32;0,45;0,52;0,33;0,51;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,636024307;0,103073996;15,43409004;16,55947157;18,12365171
970;Argüelles;92;moncloa;9;-3,717992;40,432037;5065;77;67;5095;2;1;piso;exterior;si;buen_estado;30;1;0;0,37;0,24;0,28;0,05;0,05;0,33;1;0,230441193;0,013639956;0,046935218;0,08848199;0,068181615;0,134534654;14,23890704;18,79822108;8,043024157
973;Casa de Campo;91;moncloa;9;-3,716512;40,426597;5757;304;250;4620;5;3;piso;exterior;si;buen_estado;30;1;0;0,41;0,23;0,22;0,31;0,04;0,24;1;0,32720252;0,021758076;0,3421207;0,026248918;0,133266799;0,181587474;14,23890704;18,79822108;8,043024157
974;Justicia;14;centro;1;-3,694723;40,425489;5625;80;70;5485;1;1;piso;exterior;si;buen_estado;30;1;1;0,54;0,36;0,54;0,03;0,64;0,66;1;0,790183434;0,726820601;0,711444265;-1,188783769;1,460821608;0,505685203;8,897225664;16,24441444;18,57260186
975;Chopera;23;arganzuela;2;-3,701087;40,399318;3667;90;70;3435;3;1;piso;exterior;si;buen_estado;30;1;1;0,43;0,35;0,56;0,07;0,27;0,52;0;1,129922483;0,0566277;0,344281;0,430673875;-0,63139396;0,425939849;12,40597363;16,46376624;12,06777025
976;Hispanoamérica;54;chamartin;5;-3,675528;40,460058;4750;80;72;4777;3;1;piso;interior;si;a_reformar;32,98529569;1;1;0,37;0,19;0,32;0,04;0,22;0,22;0;-0,428625698;-0,059345181;-0,080826152;0,648086092;0,40560495;-0,221509086;12,64032448;20,78241528;13,43059008
977;Palos de Moguer;26;arganzuela;2;-3,695912;40,403333;3932;44;39;3671;2;1;piso;interior;no;a_reformar;30;1;1;0,48;0,44;0,63;0,05;0,53;0,57;0;1,489156549;0,245014383;1,43500372;0,25994211;-0,59303904;0,55932426;12,40597363;16,46376624;12,06777025
978;Prosperidad;52;chamartin;5;-3,671322;40,441917;5138;325;298;3796;4;4;piso;exterior;si;buen_estado;30;1;1;0,42;0,25;0,44;0,03;0,48;0,24;0;-0,01402771;-0,00346781;-0,003660464;0,332297144;0,719510085;-0,241037778;12,64032448;20,78241528;13,43059008
979;Los Angeles;175;villaverde;17;-3,698123;40,352219;2558;94;82;2352;3;2;piso;exterior;si;buen_estado;25;0;0;0,36;0,32;0,45;0,52;0,33;0,51;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,623711503;0,078141341;15,43409004;16,55947157;18,12365171
